venue_wikidata_id,venue_name,venue_type,destination_wikidata_id,destination_name,lat,lon
Q10501019,Fårhagsberget,nature reserve,Q34,Sweden,57.24952945723,16.250354156967
Q10512354,Gärdesudden nature reserve,nature reserve,Q34,Sweden,59.34871408849,18.260182933316
Q10499208,Friseboda,nature reserve,Q34,Sweden,55.812255161024,14.210392476987
Q10496362,Flaten nature reserve,nature reserve,Q34,Sweden,59.248564038974,18.15638835174
Q10532036,Håleberg,nature reserve,Q34,Sweden,58.605264,15.018032
Q10524029,Hilleshögs dalar,nature reserve,Q34,Sweden,55.928219687402,12.803066991357
Q10526544,Hotagen,nature reserve,Q34,Sweden,64.140499710079,14.555718349576
Q10531650,Härjarö,nature reserve,Q34,Sweden,59.464774660616,17.417855460696
Q10532124,Hårsbäcksdalen,nature reserve,Q34,Sweden,59.868593,16.913682
Q10527216,Hunshult,nature reserve,Q34,Sweden,56.640639886665,14.692361562645
Q10532434,Högsåsen,nature reserve,Q34,Sweden,58.87138889,14.37777778
Q10531347,Hällarp,nature reserve,Q34,Sweden,56.97888889,12.55861111
Q10522699,Herrestadsfjället,nature reserve,Q34,Sweden,58.415838380934,11.852109828402
Q10534464,Illharjen,nature reserve,Q34,Sweden,57.411744586723,15.095115188732
Q10522778,Hertsånger,nature reserve,Q34,Sweden,64.214732853711,21.126210640553
Q10527419,Huskvarnabergen,nature reserve,Q34,Sweden,57.81527778,14.28527778
Q10524838,Hjällen,nature reserve,Q34,Sweden,55.914622726689,13.662478964075
Q10522177,Henvålen Nature Reserve,nature reserve,Q34,Sweden,62.697866,13.382993
Q10532621,Hörningsnäs,nature reserve,Q34,Sweden,59.0675,17.6925
Q10527116,Hummelvik,nature reserve,Q34,Sweden,63.1428,18.5706
Q10527105,Humlenäs,nature reserve,Q34,Sweden,57.36079511007,16.263589192397
Q10524865,Hjälmö-Lådna,nature reserve,Q34,Sweden,59.427652545322,18.728283074117
Q10518664,Havstensfjorden (naturreservat),nature reserve,Q34,Sweden,58.32194444,11.75805556
Q10531839,Hässningberget,nature reserve,Q34,Sweden,63.81388889,20.11222222
Q10531714,Härmanö,nature reserve,Q34,Sweden,58.158395347875,11.374693122217
Q10518511,Hastaböke,nature reserve,Q34,Sweden,57.0814,13.4753
Q10539481,Q10539481,nature reserve,Q34,Sweden,65.6147995,18.56649971
Q10524585,Hissö,nature reserve,Q34,Sweden,56.95711835196,14.799846036558
Q10531844,Hästbergs klack,nature reserve,Q34,Sweden,60.32944444,15.06694444
Q10532059,Hållet-Marieberg-Stenbro,nature reserve,Q34,Sweden,58.766001876063,17.000683035048
Q10532305,Högklint,nature reserve,Q34,Sweden,57.596961744616,18.197073762923
Q10520638,Helvetesbrännan,nature reserve,Q34,Sweden,62.610793,15.276221
Q10532258,Högemon,nature reserve,Q34,Sweden,59.434,13.355
Q10516059,Hagåsen,nature reserve,Q34,Sweden,62.23130035,16.11540031
Q10532282,Högestads mosse,nature reserve,Q34,Sweden,55.514129243241,13.84514631254
Q10531833,Hässlen,nature reserve,Q34,Sweden,60.26916667,16.2475
Q10539594,Janstorpsskogen,nature reserve,Q34,Sweden,58.7214,17.05046667
Q10525308,Holmhällar,nature reserve,Q34,Sweden,56.9307,18.2936
Q10531478,Hälsingholmarna,nature reserve,Q34,Sweden,59.460721936383,18.849055290929
Q10518620,Haverö strömmar,nature reserve,Q34,Sweden,62.389269413787,15.172672921631
Q10516981,Hamrafjället nature reserve,nature reserve,Q34,Sweden,62.566018151747,12.282122891047
Q10531642,Häringe-Hammersta nature reserve,nature reserve,Q34,Sweden,59.022529233795,18.022284355673
Q10532594,Hördalen,nature reserve,Q34,Sweden,57.494569792188,11.974435988997
Q10524761,Gripsholms hjorthage,nature reserve,Q34,Sweden,59.253215,17.204374
Q10529071,Hykjeberget,nature reserve,Q34,Sweden,61.26944351,14.19416714
Q10522614,Herrbergsliden,nature reserve,Q34,Sweden,63.742902424494,18.774732019666
Q10532625,Hörnsjön,nature reserve,Q34,Sweden,63.283844442774,18.692532476172
Q10531981,Hågadalen-Nåsten,nature reserve,Q34,Sweden,59.822103073675,17.57599519799
Q10539363,Jaktstuguskogen,nature reserve,Q34,Sweden,59.0499,16.8199
Q10531425,Hällingsåfallet,nature reserve,Q34,Sweden,64.350680656791,14.390908075764
Q10516060,Hagön nature reserve,nature reserve,Q34,Sweden,56.628660299851,12.90521230656
Q10521769,Hemlingsån,nature reserve,Q34,Sweden,63.721631171346,18.204485874403
Q10531370,Hälleberget,nature reserve,Q34,Sweden,56.819031174412,13.015295753734
Q10532583,Hörby fälad,nature reserve,Q34,Sweden,55.856061862481,13.643674425597
Q10531321,Hägnan,nature reserve,Q34,Sweden,56.898117,13.341235
Q10549388,Risveden etapp 2 (Kroksjön),nature reserve,Q34,Sweden,57.965649,12.279252
Q10543482,Kappsta nature reserve,nature reserve,Q34,Sweden,59.34058056,18.16671111
Q10532533,Höljerudsforsarna,nature reserve,Q34,Sweden,58.998,12.249
Q10546547,Klåverön,nature reserve,Q34,Sweden,57.859129225252,11.571357709638
Q10545968,Kjugekull,nature reserve,Q34,Sweden,56.0747,14.3661
Q10541737,Järavallen,nature reserve,Q34,Sweden,55.805718913602,12.936513439727
Q10551214,Kvädöfjärden,nature reserve,Q34,Sweden,58.049030692419,16.813127978294
Q10542007,Järvsöklacken,nature reserve,Q34,Sweden,61.734705,16.261066
Q10536843,Isaberg,nature reserve,Q34,Sweden,57.43333333,13.61111111
Q10545985,Klackberg,nature reserve,Q34,Sweden,60.07527778,15.89083333
Q10543175,Kammen,nature reserve,Q34,Sweden,64.454619,19.450703
Q10550354,Kungsmarken,nature reserve,Q34,Sweden,55.7179,13.2715
Q10550085,Kumlan,nature reserve,Q34,Sweden,55.76472222,14.13333333
Q10543453,Kaplansholmen,nature reserve,Q34,Sweden,59.376567,13.577915
Q10541783,Järleån,nature reserve,Q34,Sweden,59.524701981435,15.130284082537
Q10546289,Klintaskogen,nature reserve,Q34,Sweden,55.862712318123,13.511184896414
Q10546699,Knivsås-Borelund,nature reserve,Q34,Sweden,55.664395,13.405803
Q10551858,Kärna mosse,nature reserve,Q34,Sweden,58.414944,15.532837
Q10547470,Q10547470,nature reserve,Q34,Sweden,57.7,13.7
Q10542971,Kamajokk,nature reserve,Q34,Sweden,66.984373,17.697261
Q10543823,Karlsborgsberget,nature reserve,Q34,Sweden,62.545416412429,15.203392356333
Q10549508,Kronovalls Store vång,nature reserve,Q34,Sweden,55.63486,14.03672
Q10543479,Kapplasse,nature reserve,Q34,Sweden,60.578101777705,17.832039868178
Q10548143,Korpimäki,nature reserve,Q34,Sweden,61.447870306843,14.63560441173
Q10549683,Kränglan,nature reserve,Q34,Sweden,59.312403,15.247729
Q10542025,Jättadalen-Öglunda grottor,nature reserve,Q34,Sweden,58.429928,13.697805
Q10548129,Korpberget,nature reserve,Q34,Sweden,59.251292636026,17.618157331075
Q10546460,Kloö,nature reserve,Q34,Sweden,56.9127,13.2644
Q10549903,Kullbäcken-Markbäcken,nature reserve,Q34,Sweden,62.58543333,15.64315
Q10544230,Kastad kulle torräng,nature reserve,Q34,Sweden,58.42222222,14.84222222
Q10541053,Judarskogen nature reserve,nature reserve,Q34,Sweden,59.33722222,17.91416667
Q10542644,Kalkberget,nature reserve,Q34,Sweden,59.002080641847,17.70070633254
Q10546787,Knähaken,nature reserve,Q34,Sweden,55.990964593321,12.687607524536
Q10541691,Jämtgaveln,nature reserve,Q34,Sweden,62.67592268872,15.894382595523
Q10542795,Kallriga,nature reserve,Q34,Sweden,60.373224061824,18.26388216696
Q10533533,Idbyfjärden,nature reserve,Q34,Sweden,63.289,18.864
Q10542050,Jätturn,nature reserve,Q34,Sweden,60.269921251233,15.278579802026
Q10541993,Järvafältet nature reserve,nature reserve,Q34,Sweden,59.45206944,17.87475
Q10541386,Jungfruskär,nature reserve,Q34,Sweden,59.137337273761,18.687254081216
Q10549793,Kudoxa nature reserve,nature reserve,Q34,Sweden,59.657549409801,19.123889265324
Q10549536,Kronören,nature reserve,Q34,Sweden,63.429176640904,19.475675746185
Q10546296,Klinten,nature reserve,Q34,Sweden,57.686084235628,15.106168542211
Q10536912,Isberga,nature reserve,Q34,Sweden,58.297777,14.70997
Q10546007,Klampenborg,nature reserve,Q34,Sweden,62.332414334731,17.393987095095
Q10532498,Hökafältet,nature reserve,Q34,Sweden,56.533300569235,12.955597846827
Q10549698,Kråkeryd,nature reserve,Q34,Sweden,58.198936023669,14.599760176878
Q10545529,Kindla,nature reserve,Q34,Sweden,59.747712,14.8966
Q10541997,Järvdalen Nature Reserve,nature reserve,Q34,Sweden,63.149157627053,13.624307434257
Q10541761,Järflotta nature reserve,nature reserve,Q34,Sweden,58.819483349608,17.935928476976
Q10542946,Kalvnäset,nature reserve,Q34,Sweden,60.1309,17.315
Q10567479,Listerby skärgård,nature reserve,Q34,Sweden,56.130816,15.413154
Q10562840,Linnebjer,nature reserve,Q34,Sweden,55.733070482627,13.303898709065
Q10572858,Lönnmarken,nature reserve,Q34,Sweden,61.022200053191,15.2821691159
Q10572699,Långviksskär nature reserve,nature reserve,Q34,Sweden,59.137268448625,18.812324922144
Q10554304,Lappön,nature reserve,Q34,Sweden,65.605163787663,22.558363953294
Q10562920,Lintalund,nature reserve,Q34,Sweden,56.9759,13.1668
Q10575924,Malingsbo-Kloten,nature reserve,Q34,Sweden,59.979433,15.365109
Q10570983,Luspen,nature reserve,Q34,Sweden,65.082294,17.100216
Q10572706,Långängen-Elfvik nature reserve,nature reserve,Q34,Sweden,59.361052662683,18.20393762001
Q10552025,Kålsö,nature reserve,Q34,Sweden,58.949163572792,17.649219547152
Q10570906,Norra Lunsen,nature reserve,Q34,Sweden,59.784907,17.711344
Q10572625,Långmossen,nature reserve,Q34,Sweden,58.937626165325,16.940091849717
Q10561899,Lillsjöslåttern,nature reserve,Q34,Sweden,63.8139,17.8499
Q10570977,Q10570977,nature reserve,Q34,Sweden,58.815128,13.247602
Q10572581,Långfjället,nature reserve,Q34,Sweden,62.121240806007,12.526890475044
Q10561684,Lill-Stensjön,nature reserve,Q34,Sweden,63.476813359298,13.535446023132
Q10560855,"Lia-Ängen, Bålby",nature reserve,Q34,Sweden,56.015759,13.071022
Q10572653,Långsjöblik,nature reserve,Q34,Sweden,61.47929545956,13.834980548478
Q10572595,Långgrundet,nature reserve,Q34,Sweden,60.225842851729,18.710844615543
Q10551942,Kättebo,nature reserve,Q34,Sweden,56.920614198183,12.844501110205
Q10551111,Kvillingeförkastningen,nature reserve,Q34,Sweden,58.650657,16.110945
Q10550918,Kvarnhusberget,nature reserve,Q34,Sweden,63.40111111,17.9875
Q10561927,Lillö,nature reserve,Q34,Sweden,55.8959,13.4886
Q10562758,Linkudden,nature reserve,Q34,Sweden,59.579164992787,18.885596830224
Q10575944,Maljan,nature reserve,Q34,Sweden,62.363934688679,15.387415042196
Q10577151,Margitbrännan,nature reserve,Q34,Sweden,63.766930249993,14.492464662272
Q10572790,Löddeåns mynning (norra delen),nature reserve,Q34,Sweden,55.725568,12.981273
Q10575276,Maglö ekar,nature reserve,Q34,Sweden,56.054492705358,13.632846073487
Q10550272,Kungsberget,nature reserve,Q34,Sweden,60.752023578486,16.50862157889
Q10552135,Kölviken,nature reserve,Q34,Sweden,59.206700403481,11.916425821108
Q10572611,Långhultamyren,nature reserve,Q34,Sweden,56.727804148961,13.212920876399
Q10551536,Kyrksjölöten nature reserve,nature reserve,Q34,Sweden,59.34732778,17.92265
Q10551567,Kyrkön,nature reserve,Q34,Sweden,61.704867928829,16.178827363225
Q10551996,Kålhuvudet,nature reserve,Q34,Sweden,63.633990764238,18.420251137197
Q10552085,Kåviängen,nature reserve,Q34,Sweden,59.33580017,15.18130016
Q10551640,Källfors,nature reserve,Q34,Sweden,63.5324,19.1066
Q10587477,Mogölsmyren,nature reserve,Q34,Sweden,56.829144011456,13.296799190272
Q10571164,Lybeck,nature reserve,Q34,Sweden,55.50666667,13.74166667
Q10562923,Linudden Nature Reserve,nature reserve,Q34,Sweden,58.733405782246,17.086691123064
Q10571920,Lännaskogen nature reserve,nature reserve,Q34,Sweden,59.197577603609,18.094338476513
Q10562850,Q10562850,nature reserve,Q34,Sweden,56.16827041475,13.300889500175
Q10562655,Trossö-Kalvö-Lindö (naturreservat),nature reserve,Q34,Sweden,58.776399522452,11.152014442309
Q10562401,Lina,nature reserve,Q34,Sweden,59.224790458879,17.584114761476
Q10552859,Lacka,nature reserve,Q34,Sweden,58.731736414118,17.599890556128
Q10571002,Q10571002,nature reserve,Q34,Sweden,58.639579,15.147776
Q10561728,Lilla Husarn,nature reserve,Q34,Sweden,59.165606722782,18.531420079716
Q10550301,Kungshamn-Morga,nature reserve,Q34,Sweden,59.765437,17.642929
Q10578247,Masugnsbyn,nature reserve,Q34,Sweden,67.448078,22.079838
Q10552006,Q10552006,nature reserve,Q34,Sweden,58.71,13.15
Q10568473,Ljusterö,nature reserve,Q34,Sweden,57.836932565578,16.644063078241
Q10637929,Porsbjär,nature reserve,Q34,Sweden,56.759905013225,13.307162344933
Q10609537,Ombergsliden,nature reserve,Q34,Sweden,58.358034979613,14.687615571309
Q10604678,Nygårdsängen,nature reserve,Q34,Sweden,58.364211,12.310871
Q10608206,Oldflån-Ansätten Nature Reserve,nature reserve,Q34,Sweden,63.855330284953,13.78597240127
Q10589546,Mossbystrand,nature reserve,Q34,Sweden,55.416641,13.637316
Q10593846,Q10593846,nature reserve,Q34,Sweden,56.27027778,12.59444444
Q10641336,Prästaskogen,nature reserve,Q34,Sweden,55.683857956136,13.407347684214
Q10593296,Måkläppen,nature reserve,Q34,Sweden,55.360996571939,12.812191367093
Q10593699,Mörtö-Bunsö nature reserve,nature reserve,Q34,Sweden,59.13086,18.58573
Q10604865,Nynäs,nature reserve,Q34,Sweden,58.818076,17.384269
Q10600571,Nidingen,nature reserve,Q34,Sweden,57.30247945444,11.898869486219
Q10593452,Mårås,nature reserve,Q34,Sweden,57.0389,13.2339
Q10605039,Näcksjövarden,nature reserve,Q34,Sweden,61.36790159425,14.310049065328
Q10605046,Näktergalslunden,nature reserve,Q34,Sweden,56.802328682224,12.624867160089
Q10620470,Parkudden-Lövsta,nature reserve,Q34,Sweden,59.251048645792,17.395374088679
Q10605006,Nyvallen,nature reserve,Q34,Sweden,62.311044659511,13.541857035285
Q10604384,Nybrännberget,nature reserve,Q34,Sweden,60.26292701269,14.79883189039
Q10594995,Väster-Ottsjön,nature reserve,Q34,Sweden,63.7560997,14.80109978
Q10595094,Navarån,nature reserve,Q34,Sweden,62.57798158197,16.731378862055
Q10593937,Nackarps naturreservat,nature reserve,Q34,Sweden,56.008238170666,13.283200199212
Q10604417,Nyckelviken nature reserve,nature reserve,Q34,Sweden,59.3225,18.19055556
Q10593225,Märkedalen,nature reserve,Q34,Sweden,57.18166667,12.55138889
Q10593501,Möllehässle,nature reserve,Q34,Sweden,56.268657814733,12.509357910154
Q10592818,Myskebackarna,nature reserve,Q34,Sweden,56.894955970036,12.823649465586
Q10613439,Otterön (naturreservat),nature reserve,Q34,Sweden,58.658740974302,11.234323069676
Q10610185,Onsö,nature reserve,Q34,Sweden,58.739731661398,13.679876123604
Q10612985,Oset,nature reserve,Q34,Sweden,59.27388889,15.21527778
Q10631819,Pilthyttedammen Nature Reserve,nature reserve,Q34,Sweden,58.692838,16.83081
Q10624831,Pessinki fjällurskog,nature reserve,Q34,Sweden,68.010315,22.700822
Q10595145,Navröd,nature reserve,Q34,Sweden,55.555470670041,13.661504186099
Q10591027,Myckelåsen,nature reserve,Q34,Sweden,62.581456452747,16.314853892648
Q10602215,Nordre älvs estuarium,nature reserve,Q34,Sweden,57.784780013614,11.734987376028
Q10605047,Nämdö nature reserve,nature reserve,Q34,Sweden,59.177536289614,18.642675439235
Q10589475,Morups Tånge,nature reserve,Q34,Sweden,56.920595938078,12.365071379318
Q10648539,Havsvik,nature reserve,Q34,Sweden,60.202805555556,18.622
Q10593514,Garnudden Nature Reserve,nature reserve,Q34,Sweden,59.191887515803,17.779472728962
Q10602924,Norrpada nature reserve,nature reserve,Q34,Sweden,59.638565560522,19.275513830669
Q10649206,Ramsön med Keholmen,nature reserve,Q34,Sweden,57.981439953747,11.77126655778
Q10590340,Munkö nature reserve,nature reserve,Q34,Sweden,59.234381,18.718088
Q10603792,Notteryd,nature reserve,Q34,Sweden,56.917024360579,14.884588160733
Q10590798,Mustagumbubergets naturreservat,nature reserve,Q34,Sweden,64.066325,18.80732
Q10617534,Paradiset nature reserve,nature reserve,Q34,Sweden,59.157777777778,18.044166666667
Q10593513,Möllegård,nature reserve,Q34,Sweden,56.672641760399,12.759335913283
Q10593309,Målaskogsberg,nature reserve,Q34,Sweden,56.827056602866,14.253220499538
Q10593282,Mästocka ljunghed,nature reserve,Q34,Sweden,56.610294857992,13.236069612435
Q10601741,Nohlmarken,nature reserve,Q34,Sweden,58.33349991,13.82699966
Q10593451,Måryd,nature reserve,Q34,Sweden,55.695737777321,13.370946666624
Q10607885,Q10607885,nature reserve,Q34,Sweden,63.500413574828,14.176687420876
Q10611591,Orlången Nature Reserve,nature reserve,Q34,Sweden,59.208539358506,18.036358566492
Q10605446,Näverkärr,nature reserve,Q34,Sweden,58.347453580862,11.366502486431
Q10669882,Skatön,nature reserve,Q34,Sweden,61.280402319237,17.254510263959
Q10658715,Rågö,nature reserve,Q34,Sweden,58.717053,17.338251
Q10667403,Sidsjö,nature reserve,Q34,Sweden,62.368811349378,17.278467517655
Q10656369,Rogen Nature Reserve,nature reserve,Q34,Sweden,62.340187460627,12.434555804842
Q10659190,Rövarekulan,nature reserve,Q34,Sweden,55.794507,13.498602
Q10667757,Sikön,nature reserve,Q34,Sweden,57.032572,13.478899
Q10661273,Sandviksåsen,nature reserve,Q34,Sweden,59.67160034,17.52070045
Q10649878,Rataskär,nature reserve,Q34,Sweden,63.990691831266,20.902515070489
Q10658788,Råön,nature reserve,Q34,Sweden,56.889376,13.760595
Q10659137,Rösaringsåsen,nature reserve,Q34,Sweden,59.514159065288,17.548266238002
Q10658621,Råby Hällor,nature reserve,Q34,Sweden,55.837564,13.670314
Q10658287,Ryr,nature reserve,Q34,Sweden,58.805625762468,12.489416800709
Q10666432,Serri,nature reserve,Q34,Sweden,66.587098970658,20.245769322125
Q10657828,Runnö,nature reserve,Q34,Sweden,57.163912810812,16.540614329193
Q10649625,Rankleven,nature reserve,Q34,Sweden,62.51293671731,15.952687590494
Q10655553,Rinnebäcksravinen,nature reserve,Q34,Sweden,55.706669780141,13.15262475202
Q10669484,Sjömossen-Svinasjön,nature reserve,Q34,Sweden,60.045109,17.180222
Q10659985,Safjället,nature reserve,Q34,Sweden,57.66805556,11.99583333
Q10669390,Sjöbo-Knäppan,nature reserve,Q34,Sweden,58.548736261828,15.091804882398
Q10669373,Sjö,nature reserve,Q34,Sweden,56.890769,13.522332
Q10658277,Rynningeviken,nature reserve,Q34,Sweden,59.29,15.267
Q10658447,Rännberg,nature reserve,Q34,Sweden,60.324397893055,12.666608524531
Q10647886,Pålamalm,nature reserve,Q34,Sweden,59.14944444,17.92277778
Q10616054,Pannkakan,nature reserve,Q34,Sweden,59.61,13.521
Q10661151,Sandemar Nature Reserve,nature reserve,Q34,Sweden,59.125728344028,18.353223615295
Q10658628,Råbäcken,nature reserve,Q34,Sweden,63.4106,19.1386
Q10667626,Signalberget,nature reserve,Q34,Sweden,59.7354,17.2799
Q10649972,Rautusakkara,nature reserve,Q34,Sweden,67.860408,21.095467
Q10660828,Salvikens strandängar,nature reserve,Q34,Sweden,55.74132534113,12.956339403989
Q10669326,Själbottna-Östra Lagnö nature reserve,nature reserve,Q34,Sweden,59.564776020356,18.812889719579
