festival_id,name,festival_type,destination_id,destination_name,start_date,end_date
Q3045527,Día del Blusa,festival,Q29,Spain,,
Q20104455,"Meeting of Giants, Grallers and Correfocs of Borges Blanques",festival,Q29,Spain,,
Q555896,World Architecture Festival,festival,Q29,Spain,,
Q8961229,FiraTàrrega,festival,Q29,Spain,1981-01-01,
Q5789882,Nit de l'Albà,festival,Q29,Spain,,
Q3366656,Festival Grec de Barcelona,festival,Q29,Spain,,
Q12388493,Festival de Títeres de Redondela,festival,Q29,Spain,,
Q5944895,LOOP Barcelona,festival,Q29,Spain,2003-01-01,
Q11955007,"Vow of the City, Arenys de Mar",festival,Q29,Spain,,
Q2894377,Festival de Música Española de Cádiz,festival,Q29,Spain,,
Q12134277,San Prudencio festival,festival,Q29,Spain,,
Q4583727,1987 IUSY Festival,festival,Q29,Spain,,
Q2295568,Danoje,festival,Q884,South Korea,,
Q29271,Pongal,festival,Q854,Sri Lanka,,
Q12584328,Goyang International Flower Festival,festival,Q884,South Korea,,
Q3302580,Great Week of Bilbao,festival,Q29,Spain,,
Q8662801,Pasarela Gaudí,festival,Q29,Spain,,
Q17088931,Starmus Festival,festival,Q29,Spain,,
Q13112508,Thiruvathira,festival,Q854,Sri Lanka,,
Q6139051,Tarraco Viva,festival,Q29,Spain,1998-01-01,
Q17636451,"Las Cantaderas, León",festival,Q29,Spain,,
Q14947228,Circuit Festival,festival,Q29,Spain,,
Q5719012,Bando de la Huerta,festival,Q29,Spain,,
Q5044119,Carnival of Las Palmas,festival,Q29,Spain,,
Q4730265,Alla tiders Melodifestival,festival,Q1754,Stockholm,,2005-03-21
Q5001265,Busan International Fireworks Festival,festival,Q884,South Korea,,
Q5296017,Dongseongno Festival,festival,Q884,South Korea,,
Q11921960,Fia-Faia,festival,Q29,Spain,,
Q3290365,Festivity of ‘la Mare de Déu de la Salut’ of Algemesí,festival,Q29,Spain,,
Q5861858,Toro enmaromado,festival,Q29,Spain,,
Q20105615,Diada del 25 d'abril,festival,Q29,Spain,,
Q12800598,Rusijada,festival,Q215,Slovenia,,
Q486373,Boryeong Mud Festival,festival,Q884,South Korea,,
Q6124437,San Sebastian's Big Week,festival,Q29,Spain,,
Q7141858,Pascua Florida,festival,Q29,Spain,,
Q20106122,MINIPUT,festival,Q29,Spain,,
Q20102907,Fira de la Candelera de Molins de Rei,festival,Q29,Spain,,
Q20103461,Ball de cavallets de Sant Feliu de Pallerols,festival,Q29,Spain,,
Q20103161,Ball dels Pabordes,festival,Q29,Spain,,
Q15967896,NoWhere (event),festival,Q29,Spain,,
Q12268038,Carnival of Tolosa,festival,Q29,Spain,,
Q5963001,Cordà of Paterna,festival,Q29,Spain,,
Q21077728,Festa de l'Arbre,festival,Q29,Spain,,
Q21088799,Kosmopolis,festival,Q29,Spain,,
Q23662620,Medieval market in Capdepera,festival,Q29,Spain,,
Q23662691,"Festes de Sant Bartomeu, Montuïri",festival,Q29,Spain,,
Q23658059,El Zangarrón,festival,Q29,Spain,,
Q23310072,Ritual del Jurru,festival,Q29,Spain,,
Q23655668,Valmaseda medieval market,festival,Q29,Spain,,
Q20106405,Festa de l'Arbre i Ball del Cornut de Cornellà del Terri,festival,Q29,Spain,,
Q23658031,La Soldadesca,festival,Q29,Spain,,
Q23449320,Festa do Maio,festival,Q29,Spain,,
Q23662585,Procession of the Three Blows,festival,Q29,Spain,,
Q23662616,Firó,festival,Q29,Spain,,
Q20106459,Feria de Circo Trapezi,festival,Q29,Spain,,
Q23199332,Bonfires of Saint John in A Coruña,festival,Q29,Spain,,
Q23662084,Magical Autumn,festival,Q29,Spain,,
Q20108081,Falles of Burriana,festival,Q29,Spain,,
Q20106281,Festa del Carro Triomfal,festival,Q29,Spain,,
Q23658017,Astures y Romanos,festival,Q29,Spain,,
Q23658054,Virgen de los Pegotes,festival,Q29,Spain,,
Q20106444,Festes de Sant Antoni de Sa Pobla,festival,Q29,Spain,1365-01-01,
Q23661721,Corpus Christi flower carpets,festival,Q29,Spain,,
Q20108095,Festa del Pi de Centelles,festival,Q29,Spain,,
Q23455822,"Fiesta de la Maya, El Molar",festival,Q29,Spain,,
Q23660811,"Feria del Ajo, Santa Marina del Rey",festival,Q29,Spain,,
Q23656927,Festa dels Tonis de Taradell,festival,Q29,Spain,,
Q23660809,"Fiesta de la Trashumancia, Prioro",festival,Q29,Spain,,
Q20109030,"Trabucaires, bandolers i galejadors",festival,Q29,Spain,,
Q23657666,Fiesta de Santa Águeda,festival,Q29,Spain,,
Q23660816,Fiesta de Nuestra Señora y San Roque,festival,Q29,Spain,,
Q23657668,Fiesta de los Gabarreros,festival,Q29,Spain,,
Q23310075,Zafarronada de Omaña,festival,Q29,Spain,,
Q23662039,"Fiesta de la Tenca, province of Cáceres",festival,Q29,Spain,,
Q23662637,Festes de Sant Martí as Mercadal,festival,Q29,Spain,,
Q23662643,Feast of San Jaime in Villacarlos,festival,Q29,Spain,,
Q23449319,Los Mayos,festival,Q29,Spain,,
Q23660832,"Shepherd's Festival, Los Barrios de Luna",festival,Q29,Spain,,
Q23655987,"Night of the Candles, Vitoria",festival,Q29,Spain,,
Q20106496,Festa dels Raiers de la Pobla de Segur,festival,Q29,Spain,1979-01-01,
Q23657680,"International Trout Week, Leon",festival,Q29,Spain,,
Q21003051,Festival of the Grape Harvest,festival,Q29,Spain,,
Q23450140,The Saint's departure,festival,Q29,Spain,,
Q23310069,Antruejo de Velilla de la Reina,festival,Q29,Spain,,
Q22673355,Dragon Days,festival,Q1022,Stuttgart,,
Q23662594,Alaior Carnival,festival,Q29,Spain,,
Q23655940,San Ignacio festival,festival,Q29,Spain,,
Q23662660,"Festes de Sant Cristòfol de ses Corregudes, es Migjorn Gran",festival,Q29,Spain,,
Q23662605,Massacre of Bujots,festival,Q29,Spain,,
Q20493067,Titirijai,festival,Q29,Spain,,
Q23662580,Bonfires of Capdepera,festival,Q29,Spain,,
Q21038058,El Cosso,festival,Q29,Spain,,
Q23662679,"Festes de Sant Gaietà, Llucmaçanes",festival,Q29,Spain,,
Q23657694,Justas Medievales del Paso Honroso,festival,Q29,Spain,,
Q20106902,Gala de Campdevànol,festival,Q29,Spain,,
Q21479977,Manresa Festival of Light,festival,Q29,Spain,,
Q23894905,Festa Major de Sant Agustí d'Alfara de Carles,festival,Q29,Spain,,
Q23662702,"Festes de Sant Agustí, Felanitx",festival,Q29,Spain,,
Q23663151,Fira de Santa Caterina,festival,Q29,Spain,,
Q21479921,Completes de Cervera,festival,Q29,Spain,,
Q21479872,Caramelles del Roser de Sant Julià de Vilatorta,festival,Q29,Spain,,
Q23662860,Festa de les Alfàbegues,festival,Q29,Spain,,
Q21479929,Corpus de la Garriga,festival,Q29,Spain,,
Q23663605,Sant Joan Pelós,festival,Q29,Spain,,
Q23658027,Traditional Wedding Ceremony,festival,Q29,Spain,,
Q23663326,Falles de Cullera,festival,Q29,Spain,,
Q23663386,"Nit de les fogueretes, Agullent",festival,Q29,Spain,,
Q23661684,"Fiesta del Almendro en Flor, Tejeda",festival,Q29,Spain,,
Q23663342,"Festes del Xop, El Palomar",festival,Q29,Spain,,
Q21587742,Dau Barcelona,festival,Q29,Spain,,
Q23663397,Carriage Parade in Pilar de la Horadada,festival,Q29,Spain,,
Q23657059,Festival of Tourist Interest of Aragon,festival,Q29,Spain,,
Q23657061,Isabel de Segura Wedding,festival,Q29,Spain,,
Q23657558,Burgo de Osma Pig Slaughter Festival,festival,Q29,Spain,,
Q23662957,Carnivals of Torrevieja,festival,Q29,Spain,,
Q23663059,"Festes de Fogueres i Barraques, Sant Vicent del Raspeig",festival,Q29,Spain,,
Q23663100,Cavalcade of Magi of Vila-real,festival,Q29,Spain,,
Q24254507,Classic Theater Festival of Olmedo,festival,Q29,Spain,,
Q23662746,The Little Shepherds of Ciudadela,festival,Q29,Spain,,
Q21855013,Antruejo de Llamas de la Ribera,festival,Q29,Spain,,
Q23662634,"Festa de la Verge del Carme, Sant Antoni de Portmany",festival,Q29,Spain,,
Q23662785,Festival in honour of Sant Antoni Abad,festival,Q29,Spain,,
Q23663395,First Cut of Honey in Ayora,festival,Q29,Spain,,
Q21483881,"Festividad del Santo Ángel Tutelar, Ayora",festival,Q29,Spain,,
Q23662631,International Folklore Festival of Soller,festival,Q29,Spain,,
Q23662803,Falles de Xàtiva,festival,Q29,Spain,,
Q23663308,"Cant de la Carxofa, Alaquàs",festival,Q29,Spain,,
Q23894724,Festa Major de Sant Roc de La Cava,festival,Q29,Spain,,
Q23662966,Fiesta de la Jira o del Último Jueves,festival,Q29,Spain,,
Q24859892,Ground Forces Festival,festival,Q884,South Korea,2002-01-01,
Q23663307,offerings to the Túria river,festival,Q29,Spain,,
Q61831783,folk group in Vilanova i la Geltrú,festival,Q29,Spain,,
Q105479764,1963 Ptuj Carnival,festival,Q215,Slovenia,,
Q31179441,Wando Sunrise Festival,festival,Q884,South Korea,,
Q47120057,Falles of Dénia,festival,Q29,Spain,,
Q28134991,IFCA – International festival of computer arts,festival,Q215,Slovenia,,
Q136988214,Haman Persimmon Festival,festival,Q884,South Korea,,
Q104425094,Encierros y capeas de Ayora,festival,Q29,Spain,,
Q105973735,Festival Internacional de Títeres de Jerez de la Frontera,festival,Q29,Spain,,
Q115505283,Bear festivities in the Pyrenees,festival,Q29,Spain,,
Q71692193,Suriname Jazz Festival,festival,Q730,Suriname,,
Q137442051,Uiryeong Rich Rich Festival,festival,Q884,South Korea,,
Q123653547,Festa de la Fil·loxera,festival,Q29,Spain,,
Q115626809,Ibilaldia 2013,festival,Q29,Spain,,
Q78846875,MADferia,festival,Q29,Spain,,
Q47119479,"Fiesta de la Virgen de Agosto y San Roque, Requena",festival,Q29,Spain,,
Q28711502,Lluèrnia,festival,Q29,Spain,,
Q47129466,Falles of Alcàsser,festival,Q29,Spain,,
Q63164477,Week of Lights 1938,festival,Q1754,Stockholm,1938-08-27,1938-09-04
Q136743150,Mozilla Festival 2025,festival,Q29,Spain,,
Q113667591,Water Tower Art Fest,festival,Q472,Sofia,,
Q105589549,Idrija lace festival,festival,Q215,Slovenia,,
Q78847962,Fira de teatre infantil i juvenil de les Illes Balears,festival,Q29,Spain,,
Q114007985,Bilbao Festival of Theatre Schools,festival,Q29,Spain,,
Q66810060,Surifesta,festival,Q730,Suriname,,
Q137544425,Hatsare Janghowon Peach Festival,festival,Q884,South Korea,2025-09-19,2025-09-21
Q135408016,ACT Festival,festival,Q29,Spain,,
Q78846744,Mostra de Teatre d'Alcoi,festival,Q29,Spain,,
Q130371088,Charles V Renaissance Market,festival,Q29,Spain,,
Q43117460,Festival Bo:m,festival,Q884,South Korea,,
Q47069820,Es Jaleo,festival,Q29,Spain,,
Q137437222,Haman Watermelon Festival,festival,Q884,South Korea,,
Q827695,La Tomatina,party,Q29,Spain,,
Q78847323,Umore Azoka,festival,Q29,Spain,,
Q75099337,Reggaeboa,festival,Q29,Spain,,
Q137533731,Anyang Dance Festival,festival,Q884,South Korea,,
Q106689307,Muixeranga d'Algemesí,festival,Q29,Spain,,
Q43117056,City of Women Festival,festival,Q215,Slovenia,,
Q31074902,Falles de La Pobla de Segur,festival,Q29,Spain,,
Q139813926,Demoleer,festival,Q29,Spain,,
Q137545685,Maengbang Yuchae Flower Village,festival,Q884,South Korea,,
Q27049481,Stična of the Youth,festival,Q215,Slovenia,,
Q66604982,Moengo Festival,festival,Q730,Suriname,,
Q113232600,Ādi Kārthigai,festival,Q854,Sri Lanka,,
Q47128911,Festival of Our Lady of the Forsaken in Jérica,festival,Q29,Spain,,
Q110958110,Festival Internacional de Magia de Madrid,festival,Q29,Spain,2011-01-01,
Q123053262,Beopseongpo Danoje,festival,Q884,South Korea,,
Q78847112,dFERIA,festival,Q29,Spain,,
Q50996351,Festival de Videojuegos y Cultura Asiática de Sevilla,festival,Q29,Spain,,
Q137427845,Changnyeong Nakdong River Canola Flower Festival,festival,Q884,South Korea,,
Q123053215,Jwasuyeong eobangnori,festival,Q884,South Korea,,
Q66712801,Srefidensi Dey,festival,Q730,Suriname,,
Q137926467,Festas de María Pita,festival,Q29,Spain,,
Q78847864,Fira B!,festival,Q29,Spain,,
Q26713999,Graška Gora poje in igra,festival,Q215,Slovenia,1976-01-01,
Q104519344,Encierros de Guadalajara,festival,Q29,Spain,,
Q137323422,Smuggling festival,festival,Q29,Spain,,
Q125400595,Feria de la Miel,festival,Q29,Spain,,
Q137531733,Miryang Arirang Festival,festival,Q884,South Korea,,
Q117815241,"Los Zarramaches, Casavieja",festival,Q29,Spain,,
Q118727089,Festa de la Farigola,festival,Q29,Spain,,
Q81723491,Riverland Fest,festival,Q29,Spain,,
Q123053220,Miryang Baekjung Nori,festival,Q884,South Korea,,
Q131766833,Festival Alcalá Música Antigua,festival,Q29,Spain,,
Q52884919,Sofia Underground,festival,Q472,Sofia,,
Q78847431,Galicia Escena PRO,festival,Q29,Spain,,
Q3092925,Fiestas del Pilar,party,Q29,Spain,,
Q136947818,Gangju Sunflower Festival,festival,Q884,South Korea,,
Q118453305,Open Houses Slovenia,festival,Q215,Slovenia,,
Q137531648,Chodong Yeongagil Festival,festival,Q884,South Korea,,
Q123564264,Circada,festival,Q29,Spain,,
Q137786920,ADELA Festival of Generative Arts 2025,festival,Q215,Slovenia,,
Q98534687,Classics in Alcalá,festival,Q29,Spain,,
Q41799347,Marabili festival,festival,Q29,Spain,,
Q43117015,Mladi levi festival,festival,Q215,Slovenia,,
Q131451456,Ondal Culture Festival,festival,Q884,South Korea,,
Q31073872,Cercavila de l'Imaginari de Vilanova i la Geltrú,festival,Q29,Spain,,
Q137534041,Ttangkkeut haeneomihaemaji Festival,festival,Q884,South Korea,,
Q56005589,Càntut,festival,Q29,Spain,,
Q69506863,Heerenstraat Festival,festival,Q730,Suriname,2019-01-01,
Q118347664,Chunhyang Festival,festival,Q884,South Korea,,
Q137533763,Anyang Youth Festival,festival,Q884,South Korea,,
Q129263928,"Celebrations, pilgrimages and festivals in Pontevedra",festival,Q29,Spain,,
Q26714030,Festival Vurberk,festival,Q215,Slovenia,,
Q124615023,MEM,festival,Q29,Spain,,
Q129353096,Stockholm Steam,festival,Q1754,Stockholm,,
Q117317246,CòmicNostrum,festival,Q29,Spain,,
Q78847579,"Palma, Feria de Teatro en el Sur",festival,Q29,Spain,,
Q112135244,Festivals of Alcalá de Henares,festival,Q29,Spain,,
Q539863,Saint Agatha of Siclily celebration,party,Q29,Spain,,
Q123053230,Wido Ttibaennori,festival,Q884,South Korea,,
Q12388475,Festa do esquecemento,party,Q29,Spain,,
Q4121017,Festival de los Patios,party,Q29,Spain,1967-05-07,
Q11921899,Festa de Sant Medir,party,Q29,Spain,,
Q3392407,Arde Lucus,party,Q29,Spain,,
Q11921905,Festa dels Traginers de Balsareny,party,Q29,Spain,,
Q8338712,Carnival in Teguise,party,Q29,Spain,,
Q8961610,Fiesta del PCE,party,Q29,Spain,,
Q5391361,Telecogresca,party,Q29,Spain,1978-01-01,
Q5861822,Fiestas de San Cayetano,party,Q29,Spain,,
Q4896555,Jarramplas,party,Q29,Spain,,
Q5962041,Arrival of caravel Niña in Baiona,party,Q29,Spain,,
Q23661019,Carnivals in Viana do Bolo,party,Q29,Spain,,
Q11921922,festes del Ranxo,party,Q29,Spain,,
Q5861673,Fiesta de la Vaquilla,party,Q29,Spain,,
Q20108100,Festes de Santa Eulàlia (Barcelona),party,Q29,Spain,,
Q894689,Botellón,party,Q29,Spain,,
Q12175050,Fallas de Benicarló,party,Q29,Spain,,
Q10856568,Carnival in Asturias,party,Q29,Spain,,
Q5575352,goat throwing,party,Q29,Spain,,2000-01-01
Q5858918,San Antonio Fair,party,Q29,Spain,,
Q20109040,"Tres Tombs in Sant Antoni, Barcelona",party,Q29,Spain,,
Q1416022,Holy Week in Spain,party,Q29,Spain,,
Q5763483,International Habaneras and Polyphony Contest of Torrevieja,party,Q29,Spain,,
Q20108115,Foguerons de Sant Antoni de sa Pobla a Gràcia,party,Q29,Spain,,
Q3393255,Plantà,party,Q29,Spain,,
Q5650864,Virgen de la Guía festival in Portugalete,party,Q29,Spain,,
Q4895460,Santa Tecla Festival,party,Q29,Spain,,
Q12387893,Carnival of Meira,party,Q29,Spain,,
Q5861667,Carnival in Gijon,party,Q29,Spain,,
Q23710981,Entroido de Vilariño de Conso,party,Q29,Spain,,
Q5669877,Almossassa Batalyaws,party,Q29,Spain,,
Q20545088,Festival of Coco in Redondela,party,Q29,Spain,,
Q11947723,Santíssim Misteri de Cervera,party,Q29,Spain,,
Q12257567,Basque Floral Games,party,Q29,Spain,,
Q20545247,Festa dos Fachós,party,Q29,Spain,,
Q4158427,Fiestas de la Paloma in Madrid,party,Q29,Spain,,
Q5861780,Els Enfarinats,party,Q29,Spain,,
Q2834310,Falles of Alzira,party,Q29,Spain,,
Q11919232,Encamisada de Falset,party,Q29,Spain,,
Q20541714,Carnival of Xinzo de Limia,party,Q29,Spain,,
Q17627199,Baixada del riu Bullent,party,Q29,Spain,,
Q1208044,Festa de l'Estendard,party,Q29,Spain,,
Q11921918,Renaissance Festival in Tortosa,party,Q29,Spain,,
Q9033856,Mocadorà,party,Q29,Spain,,
Q8961500,Festa da Dorna,party,Q29,Spain,,
Q20106517,Foguera de Canals,party,Q29,Spain,,
Q2115110,Mystery Play of Elche,party,Q29,Spain,,
Q8961628,Magdalena Festival,party,Q29,Spain,,
Q16908679,Falles d'Isil,party,Q29,Spain,,
Q5861826,San Lorenzo Festival (Madrid),party,Q29,Spain,,
Q10601520,Nobel Nightcap,party,Q1754,Stockholm,,
Q3327994,Palm Sunday in Elx,party,Q29,Spain,,
Q11704629,Toro de la Vega (tournament),party,Q29,Spain,,
Q6138503,tamborrada,party,Q29,Spain,,
Q1406268,Málaga Fair,party,Q29,Spain,,
Q5752941,Carnival in Spain,party,Q29,Spain,,
Q20106411,Festa de Sant Antoni a Massalfassar,party,Q29,Spain,,
Q21044497,Summer solstice fire festivals in the Pyrenees,party,Q29,Spain,,
Q12388467,Festa da Istoria,party,Q29,Spain,,
Q3986817,The Ferrolterra Pantin Classic,party,Q29,Spain,,
Q3397662,Entrada de toros y caballos,party,Q29,Spain,,
Q8350950,Cordada,party,Q29,Spain,,
Q1143768,Falles,party,Q29,Spain,,
Q20106598,Tres Tombs in Sant Andreu de Palomar,party,Q29,Spain,,
Q61790058,Escudella de Castellterçol,party,Q29,Spain,,
Q120403918,"Fair of Jerez, Province of Cádiz",party,Q29,Spain,1967-09-27,
Q3396448,Pont Aeri,discothèque,Q29,Spain,,
Q137972579,Sugar Cane Festival,party,Q29,Spain,,
Q249462,Razzmatazz,discothèque,Q29,Spain,,
Q113738171,Marina Beach Club,discothèque,Q29,Spain,,
Q67227165,Panam's,discothèque,Q29,Spain,,
Q28711577,Festa del Peix,party,Q29,Spain,,
Q104528202,La Sala del Cel,discothèque,Q29,Spain,,
Q92602446,Florida 135,discothèque,Q29,Spain,,
Q23653026,Falles de Gandia,party,Q29,Spain,,
Q5719891,Barraca,discothèque,Q29,Spain,,
Q10456317,Gai Li,ceremony,Q884,South Korea,,
Q119157221,Banana's,discothèque,Q29,Spain,,2013-01-01
Q24941846,Feast of Reverences,party,Q29,Spain,,
Q40345420,Txitxarro,discothèque,Q29,Spain,,
Q6123993,Seises,ceremony,Q29,Spain,,
Q123484962,Oath of office (Spain),ceremony,Q29,Spain,,
Q18357537,Ushuaïa Ibiza Beach Hotel,discothèque,Q29,Spain,,
Q23660979,Entroido dos Xenerais do Ulla,party,Q29,Spain,,
Q91225122,Toma de almohada,ceremony,Q29,Spain,,
Q2961340,Chasis,discothèque,Q29,Spain,,
Q17616299,La Paloma,discothèque,Q29,Spain,,
Q5946815,Joy Eslava,discothèque,Q29,Spain,,
Q90064213,Entroido de Samede,party,Q29,Spain,,
Q65205710,Festa de l'Ametller Florit,party,Q29,Spain,,
Q115940024,Gran festa de la calçotada,party,Q29,Spain,,
Q97502346,State ceremony in Madrid in tribute to the victims of COVID-19 and in recognition of society,ceremony,Q29,Spain,,
Q115940402,Escudella de Gelida,party,Q29,Spain,,
Q113645748,Zarauzko euskal jaiak,party,Q29,Spain,,
Q483188,Korean Music Awards,recurring event,Q884,South Korea,,
Q7232850,Poruwa ceremony,ceremony,Q854,Sri Lanka,,
Q81610,Mr Gay World,recurring event,Q29,Spain,,
Q23047569,Viking Festival of Catoira,party,Q29,Spain,,
Q17685565,Hanjanggun nori,ceremony,Q884,South Korea,,
Q3765976,Three Flags Day,ceremony,Q38022,St. Louis,1804-03-09,1804-03-10
Q81315394,Fiestas de San Blas y Santa Águeda (Mequinenza),party,Q29,Spain,,
Q118278977,Festes de Sant Joan i els Elois,party,Q29,Spain,,
Q137856417,Tito's,discothèque,Q29,Spain,,
Q100933143,fifth anniversary of El Español,party,Q29,Spain,,
Q19336875,Bestiari popular de Montblanc,party,Q29,Spain,,
Q28913556,Bocaccio,discothèque,Q29,Spain,,
Q6105049,Changing of the Royal Guards at the Royal Palace of Madrid,ceremony,Q29,Spain,,
Q81610,Mr Gay World,recurring event,Q258,South Africa,,
Q95150541,Festa de l'Arbre Fruiter,party,Q29,Spain,,
Q20104258,Festa dels Tonis de Santa Eugènia de Berga,party,Q29,Spain,,
Q124353516,Escudella de Carnestoltes a Sant Feliu de Codines,party,Q29,Spain,,
