destination_id,destination_name,month_number,month_name,avg_temp_celsius,avg_rainfall_mm,avg_humidity
Q1709,Schwerin,12,December,4.3,1.4,90.7
Q5083,Seattle,1,January,4.7,7.3,81.4
Q5083,Seattle,2,February,6.0,3.7,84.4
Q5083,Seattle,3,March,7.1,2.9,79.9
Q5083,Seattle,4,April,9.4,1.4,75.3
Q5083,Seattle,5,May,12.2,1.8,75.5
Q5083,Seattle,6,June,15.1,1.9,71.6
Q5083,Seattle,7,July,20.0,0.5,63.6
Q5083,Seattle,8,August,18.6,1.6,73.6
Q5083,Seattle,9,September,16.2,1.3,79.5
Q5083,Seattle,10,October,11.9,3.8,83.0
Q5083,Seattle,11,November,7.9,5.2,83.9
Q5083,Seattle,12,December,6.7,6.7,84.7
Q1041,Senegal,1,January,28.1,0.0,15.1
Q1041,Senegal,2,February,30.3,0.0,10.8
Q1041,Senegal,3,March,32.1,0.0,15.5
Q1041,Senegal,4,April,34.7,0.0,19.1
Q1041,Senegal,5,May,34.9,0.4,24.8
Q1041,Senegal,6,June,32.1,0.5,43.3
Q1041,Senegal,7,July,28.6,4.3,73.3
Q1041,Senegal,8,August,27.6,4.7,78.7
Q1041,Senegal,9,September,27.1,7.7,80.5
Q1041,Senegal,10,October,27.9,3.0,70.0
Q1041,Senegal,11,November,29.2,0.0,32.5
Q1041,Senegal,12,December,27.0,0.2,27.9
Q8684,Seoul,1,January,-2.3,0.6,65.5
Q8684,Seoul,2,February,1.8,2.2,76.6
Q8684,Seoul,3,March,4.7,1.6,66.0
Q8684,Seoul,4,April,13.8,1.3,65.7
Q8684,Seoul,5,May,16.6,4.1,71.7
Q8684,Seoul,6,June,22.9,3.7,66.6
Q8684,Seoul,7,July,25.3,16.8,86.8
Q8684,Seoul,8,August,27.3,5.9,83.5
Q8684,Seoul,9,September,23.5,7.0,80.3
Q8684,Seoul,10,October,14.6,2.4,77.8
Q8684,Seoul,11,November,7.5,1.4,72.1
Q8684,Seoul,12,December,-1.1,0.1,61.0
Q403,Serbia,1,January,1.6,2.1,75.1
Q403,Serbia,2,February,7.6,0.5,68.2
Q403,Serbia,3,March,9.1,1.7,68.7
Q403,Serbia,4,April,13.2,1.2,60.8
Q403,Serbia,5,May,15.7,2.8,72.0
Q403,Serbia,6,June,21.9,2.4,68.1
Q403,Serbia,7,July,24.1,1.3,58.2
Q403,Serbia,8,August,24.2,0.3,54.2
Q403,Serbia,9,September,17.4,2.7,65.9
Q403,Serbia,10,October,12.4,0.6,73.3
Q403,Serbia,11,November,4.2,2.4,78.1
Q403,Serbia,12,December,1.9,3.4,84.9
Q7525,Sevastopol,1,January,4.6,2.7,77.8
Q7525,Sevastopol,2,February,7.7,1.0,76.6
Q7525,Sevastopol,3,March,8.0,1.0,77.1
Q7525,Sevastopol,4,April,15.1,0.8,68.9
Q7525,Sevastopol,5,May,15.3,0.9,67.8
Q7525,Sevastopol,6,June,22.9,1.2,66.0
Q7525,Sevastopol,7,July,26.6,0.5,58.3
Q7525,Sevastopol,8,August,24.4,0.5,62.6
Q7525,Sevastopol,9,September,21.4,0.7,69.3
Q7525,Sevastopol,10,October,15.0,1.7,73.5
Q7525,Sevastopol,11,November,8.5,1.5,74.6
Q7525,Sevastopol,12,December,6.7,2.4,79.1
Q1042,Seychelles,1,January,28.5,3.5,76.2
Q1042,Seychelles,2,February,28.0,9.5,79.7
Q1042,Seychelles,3,March,28.0,10.2,79.2
Q1042,Seychelles,4,April,28.2,9.6,79.7
Q1042,Seychelles,5,May,28.1,6.7,79.4
Q1042,Seychelles,6,June,27.3,9.7,79.6
Q1042,Seychelles,7,July,26.1,1.0,78.0
Q1042,Seychelles,8,August,25.5,2.0,80.5
Q1042,Seychelles,9,September,25.9,1.0,80.4
Q1042,Seychelles,10,October,26.6,2.0,79.6
Q1042,Seychelles,11,November,27.4,2.7,76.2
Q1042,Seychelles,12,December,26.7,17.0,80.5
Q8686,Shanghai,1,January,5.0,1.3,77.4
Q8686,Shanghai,2,February,6.3,4.6,81.1
Q8686,Shanghai,3,March,10.9,1.4,78.0
Q8686,Shanghai,4,April,15.9,5.1,82.2
Q8686,Shanghai,5,May,19.7,3.2,76.8
Q8686,Shanghai,6,June,23.6,11.2,82.3
Q8686,Shanghai,7,July,29.6,5.9,79.0
Q8686,Shanghai,8,August,31.0,2.1,71.3
Q8686,Shanghai,9,September,27.3,6.6,78.8
Q8686,Shanghai,10,October,19.9,4.9,79.7
Q8686,Shanghai,11,November,14.5,4.6,75.1
Q8686,Shanghai,12,December,6.9,0.6,68.2
Q42448,Sheffield,1,January,4.6,2.1,83.0
Q42448,Sheffield,2,February,7.2,3.7,85.7
Q42448,Sheffield,3,March,7.2,2.8,83.5
Q42448,Sheffield,4,April,8.8,2.9,76.5
Q42448,Sheffield,5,May,13.4,2.7,80.8
Q42448,Sheffield,6,June,13.9,1.1,73.1
Q42448,Sheffield,7,July,15.9,2.5,74.7
Q42448,Sheffield,8,August,16.6,1.0,72.4
Q42448,Sheffield,9,September,13.2,3.9,81.9
Q42448,Sheffield,10,October,10.8,2.2,84.4
Q42448,Sheffield,11,November,6.9,1.6,87.0
Q42448,Sheffield,12,December,7.1,2.6,86.1
Q15174,Shenzhen,1,January,16.3,0.4,68.8
Q15174,Shenzhen,2,February,18.1,0.4,76.2
Q15174,Shenzhen,3,March,19.6,2.6,80.5
Q15174,Shenzhen,4,April,24.7,17.5,87.6
Q15174,Shenzhen,5,May,24.6,13.4,86.2
Q15174,Shenzhen,6,June,27.1,9.3,87.8
Q15174,Shenzhen,7,July,28.3,7.0,84.2
Q15174,Shenzhen,8,August,27.9,12.2,87.5
Q15174,Shenzhen,9,September,27.0,11.1,87.0
Q15174,Shenzhen,10,October,25.4,0.2,66.3
Q15174,Shenzhen,11,November,21.1,5.7,71.3
Q15174,Shenzhen,12,December,15.9,0.0,61.0
Q2751,Siena,1,January,6.5,1.8,82.1
Q2751,Siena,2,February,8.9,3.9,81.6
Q2751,Siena,3,March,10.6,3.6,81.0
Q2751,Siena,4,April,12.8,2.5,73.6
Q2751,Siena,5,May,16.1,4.0,76.4
Q2751,Siena,6,June,20.6,1.0,67.5
Q2751,Siena,7,July,26.5,0.1,53.7
Q2751,Siena,8,August,26.5,1.1,59.3
Q2751,Siena,9,September,19.0,5.3,74.5
Q2751,Siena,10,October,16.1,6.0,85.7
Q2751,Siena,11,November,9.6,0.6,79.4
Q2751,Siena,12,December,5.3,1.8,78.4
Q1044,Sierra Leone,1,January,28.3,0.1,69.0
Q1044,Sierra Leone,2,February,29.5,0.4,65.3
Q1044,Sierra Leone,3,March,29.8,0.3,64.7
Q1044,Sierra Leone,4,April,29.5,1.3,68.6
Q1044,Sierra Leone,5,May,27.9,6.1,82.1
Q1044,Sierra Leone,6,June,25.9,10.5,87.5
Q1044,Sierra Leone,7,July,24.4,19.2,91.5
Q1044,Sierra Leone,8,August,24.5,23.9,91.2
Q1044,Sierra Leone,9,September,24.5,21.4,91.8
Q1044,Sierra Leone,10,October,25.2,11.7,89.5
Q1044,Sierra Leone,11,November,26.3,1.2,83.1
Q1044,Sierra Leone,12,December,26.1,0.0,67.4
Q19566,Simferopol,1,January,2.1,3.1,84.2
Q19566,Simferopol,2,February,6.0,1.4,77.9
Q19566,Simferopol,3,March,6.9,1.1,76.4
Q19566,Simferopol,4,April,15.2,1.1,63.6
Q19566,Simferopol,5,May,14.4,1.8,65.7
Q19566,Simferopol,6,June,22.3,0.6,63.4
Q19566,Simferopol,7,July,25.5,0.5,56.4
Q19566,Simferopol,8,August,23.7,1.0,57.5
Q19566,Simferopol,9,September,20.2,0.4,67.2
Q19566,Simferopol,10,October,12.8,1.2,77.3
Q19566,Simferopol,11,November,6.0,1.2,78.4
Q19566,Simferopol,12,December,4.3,1.7,84.2
Q334,Singapore,1,January,25.8,16.5,89.2
Q334,Singapore,2,February,27.0,4.9,82.9
Q334,Singapore,3,March,27.8,5.1,79.7
Q334,Singapore,4,April,27.6,7.9,86.9
Q334,Singapore,5,May,27.9,11.5,85.7
Q334,Singapore,6,June,27.4,9.1,85.0
Q334,Singapore,7,July,28.0,3.4,79.8
Q334,Singapore,8,August,27.2,5.7,82.2
Q334,Singapore,9,September,27.4,6.5,83.1
Q334,Singapore,10,October,27.1,6.9,85.5
Q334,Singapore,11,November,26.2,15.3,88.7
Q334,Singapore,12,December,26.8,7.8,83.4
Q26273,Sint Maarten,1,January,25.9,0.8,75.2
Q26273,Sint Maarten,2,February,25.4,4.5,75.6
Q26273,Sint Maarten,3,March,25.9,0.8,73.5
Q26273,Sint Maarten,4,April,26.2,1.9,77.1
Q26273,Sint Maarten,5,May,27.5,3.3,78.9
Q26273,Sint Maarten,6,June,28.2,2.2,77.5
Q26273,Sint Maarten,7,July,28.2,3.2,77.7
Q26273,Sint Maarten,8,August,28.3,4.1,77.6
Q26273,Sint Maarten,9,September,28.4,3.9,77.4
Q26273,Sint Maarten,10,October,28.8,2.3,73.2
Q26273,Sint Maarten,11,November,27.3,7.4,78.7
Q26273,Sint Maarten,12,December,26.6,2.0,73.3
Q384,Skopje,1,January,1.9,0.9,74.9
Q384,Skopje,2,February,7.1,0.4,69.7
Q384,Skopje,3,March,10.1,1.8,69.5
Q384,Skopje,4,April,15.3,1.2,56.5
Q384,Skopje,5,May,17.6,3.2,66.8
Q384,Skopje,6,June,25.8,0.8,51.3
Q384,Skopje,7,July,27.8,0.4,42.4
Q384,Skopje,8,August,27.0,0.2,43.5
Q384,Skopje,9,September,20.2,1.6,59.7
Q384,Skopje,10,October,14.4,1.0,70.4
Q384,Skopje,11,November,5.8,2.4,72.8
Q384,Skopje,12,December,3.5,2.8,83.4
Q214,Slovakia,1,January,-1.5,1.7,75.4
Q214,Slovakia,2,February,3.6,2.9,87.6
Q214,Slovakia,3,March,4.6,2.0,80.5
Q214,Slovakia,4,April,8.6,2.9,76.0
Q214,Slovakia,5,May,12.5,3.7,76.1
Q214,Slovakia,6,June,16.4,5.5,81.7
Q214,Slovakia,7,July,18.9,2.3,75.5
Q214,Slovakia,8,August,19.4,1.3,72.6
Q214,Slovakia,9,September,14.0,4.7,74.7
Q214,Slovakia,10,October,7.0,1.9,85.6
Q214,Slovakia,11,November,0.3,1.0,82.5
Q214,Slovakia,12,December,-0.5,0.9,83.0
Q215,Slovenia,1,January,1.5,2.7,75.7
Q215,Slovenia,2,February,6.9,1.3,76.4
Q215,Slovenia,3,March,8.4,3.6,75.3
Q215,Slovenia,4,April,11.1,2.9,70.8
Q215,Slovenia,5,May,14.7,6.2,76.1
Q215,Slovenia,6,June,19.3,3.2,73.9
Q215,Slovenia,7,July,22.4,2.6,69.4
Q215,Slovenia,8,August,23.1,1.7,69.7
Q215,Slovenia,9,September,16.1,6.0,75.6
Q215,Slovenia,10,October,12.4,4.3,84.6
Q215,Slovenia,11,November,4.5,2.3,85.0
Q215,Slovenia,12,December,1.7,1.5,77.5
Q2337,Smolensk,1,January,-9.0,1.3,87.0
Q2337,Smolensk,2,February,-2.5,2.1,89.1
Q2337,Smolensk,3,March,0.7,0.6,81.6
Q2337,Smolensk,4,April,9.1,3.0,75.0
Q2337,Smolensk,5,May,12.7,1.0,65.2
Q2337,Smolensk,6,June,18.4,4.1,76.3
Q2337,Smolensk,7,July,20.9,2.2,71.6
Q2337,Smolensk,8,August,19.1,1.8,75.3
Q2337,Smolensk,9,September,16.6,1.0,66.1
Q2337,Smolensk,10,October,7.9,2.3,84.4
Q2337,Smolensk,11,November,1.5,2.5,88.0
Q2337,Smolensk,12,December,-1.6,1.4,92.3
Q472,Sofia,1,January,0.7,1.3,73.1
Q472,Sofia,2,February,6.3,0.6,70.4
Q472,Sofia,3,March,8.2,1.8,71.5
Q472,Sofia,4,April,13.8,2.0,57.9
Q472,Sofia,5,May,14.8,2.4,72.8
Q472,Sofia,6,June,23.1,1.1,60.0
Q472,Sofia,7,July,25.4,0.2,46.9
Q472,Sofia,8,August,24.4,0.3,49.7
Q472,Sofia,9,September,17.9,0.9,63.2
Q472,Sofia,10,October,12.5,0.9,65.7
Q472,Sofia,11,November,4.0,1.9,74.8
Q472,Sofia,12,December,2.3,2.9,82.2
Q685,Solomon Islands,1,January,25.0,23.3,93.9
Q685,Solomon Islands,2,February,25.0,12.9,93.0
Q685,Solomon Islands,3,March,25.3,13.2,92.2
Q685,Solomon Islands,4,April,25.1,9.5,91.2
Q685,Solomon Islands,5,May,24.8,9.3,92.8
Q685,Solomon Islands,6,June,24.4,6.8,91.0
Q685,Solomon Islands,7,July,24.2,4.7,90.9
Q685,Solomon Islands,8,August,23.9,6.5,91.0
Q685,Solomon Islands,9,September,24.2,8.3,89.5
Q685,Solomon Islands,10,October,24.5,6.9,88.9
Q685,Solomon Islands,11,November,24.8,11.0,90.0
Q685,Solomon Islands,12,December,25.1,12.4,91.4
Q1045,Somalia,1,January,27.1,0.0,55.7
Q1045,Somalia,2,February,28.1,0.0,57.5
Q1045,Somalia,3,March,29.7,0.0,56.1
Q1045,Somalia,4,April,29.4,1.9,65.7
Q1045,Somalia,5,May,29.7,1.7,62.3
Q1045,Somalia,6,June,30.1,0.1,48.3
Q1045,Somalia,7,July,29.0,0.1,51.1
Q1045,Somalia,8,August,28.9,0.1,51.3
Q1045,Somalia,9,September,29.6,0.1,51.5
Q1045,Somalia,10,October,29.3,0.2,57.4
Q1045,Somalia,11,November,27.9,0.5,61.0
Q1045,Somalia,12,December,26.7,0.0,51.7
Q34754,Somaliland,1,January,20.8,0.0,62.9
Q34754,Somaliland,2,February,22.7,0.0,65.0
Q34754,Somaliland,3,March,25.0,0.7,58.0
Q34754,Somaliland,4,April,25.7,2.0,64.5
Q34754,Somaliland,5,May,27.3,1.1,56.6
Q34754,Somaliland,6,June,27.9,0.0,41.2
Q34754,Somaliland,7,July,27.5,0.2,44.5
Q34754,Somaliland,8,August,26.7,0.7,47.0
Q34754,Somaliland,9,September,27.8,0.1,42.8
Q34754,Somaliland,10,October,25.5,0.9,55.8
Q34754,Somaliland,11,November,22.3,0.2,62.5
Q34754,Somaliland,12,December,19.5,0.0,57.4
Q258,South Africa,1,January,26.1,0.8,43.6
Q258,South Africa,2,February,26.8,0.5,29.3
Q258,South Africa,3,March,25.6,0.5,33.0
Q258,South Africa,4,April,18.2,3.7,64.8
Q258,South Africa,5,May,16.7,0.0,53.1
Q258,South Africa,6,June,10.7,1.5,62.7
Q258,South Africa,7,July,8.7,0.1,49.2
Q258,South Africa,8,August,13.9,0.1,36.9
Q258,South Africa,9,September,16.9,1.2,36.2
Q258,South Africa,10,October,21.4,0.0,28.4
Q258,South Africa,11,November,25.2,1.0,28.6
Q258,South Africa,12,December,28.7,1.5,25.3
Q884,South Korea,1,January,-0.3,1.3,69.5
Q884,South Korea,2,February,2.5,4.3,81.8
Q884,South Korea,3,March,5.5,2.4,66.6
Q884,South Korea,4,April,14.0,3.4,70.9
Q884,South Korea,5,May,17.0,3.2,67.8
Q884,South Korea,6,June,22.5,3.1,66.2
Q884,South Korea,7,July,25.9,6.8,83.0
Q884,South Korea,8,August,27.1,2.0,78.9
Q884,South Korea,9,September,23.8,8.2,82.2
Q884,South Korea,10,October,15.0,3.1,81.5
Q884,South Korea,11,November,8.3,2.3,74.7
Q884,South Korea,12,December,0.4,0.1,64.9
Q23427,South Ossetia,1,January,-0.5,2.8,74.6
Q23427,South Ossetia,2,February,1.3,3.7,75.1
Q23427,South Ossetia,3,March,3.6,2.7,75.1
Q23427,South Ossetia,4,April,12.5,0.4,67.0
Q23427,South Ossetia,5,May,12.5,6.5,75.7
Q23427,South Ossetia,6,June,18.7,3.4,75.7
Q23427,South Ossetia,7,July,21.7,2.6,67.1
Q23427,South Ossetia,8,August,21.3,3.1,66.6
Q23427,South Ossetia,9,September,17.9,2.2,62.0
Q23427,South Ossetia,10,October,9.3,3.2,76.9
Q23427,South Ossetia,11,November,2.9,3.8,77.3
Q23427,South Ossetia,12,December,-1.5,3.2,75.7
Q958,South Sudan,1,January,29.9,0.0,17.2
Q958,South Sudan,2,February,32.3,0.0,19.2
Q958,South Sudan,3,March,34.5,0.0,25.3
Q958,South Sudan,4,April,32.3,0.9,41.6
Q958,South Sudan,5,May,31.6,1.9,49.1
Q958,South Sudan,6,June,28.8,1.0,60.9
Q958,South Sudan,7,July,26.6,4.4,74.0
Q958,South Sudan,8,August,25.4,5.3,79.0
Q958,South Sudan,9,September,27.4,2.0,69.5
Q958,South Sudan,10,October,27.3,1.9,68.4
Q958,South Sudan,11,November,29.2,0.4,46.0
Q958,South Sudan,12,December,31.5,0.0,22.2
Q29,Spain,1,January,7.6,2.5,83.3
Q29,Spain,2,February,9.1,1.6,74.9
Q29,Spain,3,March,10.7,4.0,72.1
Q29,Spain,4,April,14.3,0.6,55.1
Q29,Spain,5,May,17.9,0.3,48.0
Q29,Spain,6,June,22.4,1.5,48.9
Q29,Spain,7,July,27.9,0.0,32.5
Q29,Spain,8,August,28.7,0.7,34.0
Q29,Spain,9,September,20.3,0.4,50.3
Q29,Spain,10,October,15.9,4.1,73.5
Q29,Spain,11,November,11.8,1.0,79.5
Q29,Spain,12,December,5.6,0.1,78.5
Q28515,Springfield,1,January,-2.6,3.6,74.7
Q28515,Springfield,2,February,4.6,0.3,67.4
Q28515,Springfield,3,March,8.7,2.5,63.9
Q28515,Springfield,4,April,13.3,4.5,64.2
Q28515,Springfield,5,May,19.5,3.4,70.5
Q28515,Springfield,6,June,24.0,2.2,66.7
Q28515,Springfield,7,July,23.6,3.6,76.6
Q28515,Springfield,8,August,23.5,1.2,72.6
Q28515,Springfield,9,September,20.4,2.2,69.3
Q28515,Springfield,10,October,15.0,0.5,60.3
Q28515,Springfield,11,November,8.6,4.7,74.9
Q28515,Springfield,12,December,2.1,2.0,73.6
Q854,Sri Lanka,1,January,20.6,8.1,92.0
Q854,Sri Lanka,2,February,21.3,3.7,86.2
Q854,Sri Lanka,3,March,22.4,2.6,76.8
Q854,Sri Lanka,4,April,23.6,3.7,80.4
Q854,Sri Lanka,5,May,24.5,6.6,81.6
Q854,Sri Lanka,6,June,24.3,2.5,78.4
Q854,Sri Lanka,7,July,24.6,3.4,70.5
Q854,Sri Lanka,8,August,23.6,6.2,79.3
Q854,Sri Lanka,9,September,24.4,5.3,71.3
Q854,Sri Lanka,10,October,22.5,6.4,85.6
Q854,Sri Lanka,11,November,21.3,18.9,91.0
Q854,Sri Lanka,12,December,20.9,5.9,87.8
Q41547,St. George's,1,January,26.6,2.7,75.5
Q41547,St. George's,2,February,27.1,0.8,72.5
Q41547,St. George's,3,March,27.2,1.3,72.8
Q41547,St. George's,4,April,28.0,0.9,70.7
Q41547,St. George's,5,May,28.7,1.5,73.3
Q41547,St. George's,6,June,27.9,3.9,78.4
Q41547,St. George's,7,July,27.6,5.7,81.2
Q41547,St. George's,8,August,27.8,4.2,80.2
Q41547,St. George's,9,September,28.6,1.7,76.7
Q41547,St. George's,10,October,28.7,1.8,74.7
Q41547,St. George's,11,November,27.8,3.2,79.1
Q41547,St. George's,12,December,26.7,2.0,76.3
Q36262,St. John's,1,January,26.1,1.5,70.4
Q36262,St. John's,2,February,25.7,4.2,74.2
Q36262,St. John's,3,March,26.4,1.7,69.4
Q36262,St. John's,4,April,27.0,2.0,71.6
Q36262,St. John's,5,May,28.4,2.3,72.3
Q36262,St. John's,6,June,28.8,2.4,71.4
Q36262,St. John's,7,July,28.7,2.9,72.3
Q36262,St. John's,8,August,28.5,4.4,74.1
Q36262,St. John's,9,September,28.4,3.0,75.9
Q36262,St. John's,10,October,28.9,1.6,70.3
Q36262,St. John's,11,November,27.3,4.3,78.2
Q36262,St. John's,12,December,26.9,1.0,68.0
Q38022,St. Louis,1,January,-1.4,4.2,71.4
Q38022,St. Louis,2,February,6.3,0.5,66.6
Q38022,St. Louis,3,March,10.3,3.0,63.4
Q38022,St. Louis,4,April,15.0,4.2,62.7
Q38022,St. Louis,5,May,20.5,4.6,72.3
Q38022,St. Louis,6,June,25.1,2.4,65.6
Q38022,St. Louis,7,July,25.0,5.7,73.5
Q38022,St. Louis,8,August,24.7,1.7,69.5
Q38022,St. Louis,9,September,21.7,4.1,68.6
Q38022,St. Louis,10,October,16.2,0.3,60.0
Q38022,St. Louis,11,November,9.7,5.5,76.1
Q38022,St. Louis,12,December,3.9,2.7,76.4
Q1754,Stockholm,1,January,-3.8,1.5,86.7
Q1754,Stockholm,2,February,-0.2,2.0,86.3
Q1754,Stockholm,3,March,2.1,0.9,85.1
Q1754,Stockholm,4,April,4.3,2.1,78.2
Q1754,Stockholm,5,May,13.2,0.8,66.1
Q1754,Stockholm,6,June,16.5,2.3,67.8
Q1754,Stockholm,7,July,17.8,3.3,76.2
Q1754,Stockholm,8,August,17.7,1.2,73.5
Q1754,Stockholm,9,September,13.9,2.5,81.2
Q1754,Stockholm,10,October,9.1,2.4,85.0
Q1754,Stockholm,11,November,3.3,0.8,85.4
Q1754,Stockholm,12,December,1.2,1.4,88.5
Q6602,Strasbourg,1,January,2.4,2.3,81.4
Q6602,Strasbourg,2,February,7.7,3.0,82.6
Q6602,Strasbourg,3,March,8.7,3.5,81.6
Q6602,Strasbourg,4,April,10.7,4.0,75.3
Q6602,Strasbourg,5,May,15.2,5.6,78.4
Q6602,Strasbourg,6,June,18.1,3.8,76.2
Q6602,Strasbourg,7,July,20.2,3.1,76.5
Q6602,Strasbourg,8,August,21.5,1.7,73.9
Q6602,Strasbourg,9,September,16.2,2.7,78.4
Q6602,Strasbourg,10,October,12.5,3.5,88.1
Q6602,Strasbourg,11,November,6.1,2.9,87.1
Q6602,Strasbourg,12,December,2.9,2.4,87.2
Q1022,Stuttgart,1,January,2.6,2.1,77.2
Q1022,Stuttgart,2,February,8.0,2.6,79.6
Q1022,Stuttgart,3,March,8.9,2.3,76.7
Q1022,Stuttgart,4,April,10.9,2.5,70.3
Q1022,Stuttgart,5,May,15.0,5.6,76.0
Q1022,Stuttgart,6,June,18.2,3.9,75.5
Q1022,Stuttgart,7,July,20.3,2.7,73.7
Q1022,Stuttgart,8,August,21.6,1.8,71.2
Q1022,Stuttgart,9,September,16.1,3.7,77.2
Q1022,Stuttgart,10,October,12.7,2.5,85.1
Q1022,Stuttgart,11,November,6.4,2.0,84.0
Q1022,Stuttgart,12,December,3.1,1.8,83.7
Q2907,Sucre,1,January,16.5,3.1,70.4
Q2907,Sucre,2,February,14.7,6.9,80.6
Q2907,Sucre,3,March,15.3,3.5,77.6
Q2907,Sucre,4,April,16.2,0.7,69.3
Q2907,Sucre,5,May,15.5,0.1,53.0
Q2907,Sucre,6,June,14.8,0.0,38.5
Q2907,Sucre,7,July,11.4,0.2,57.3
Q2907,Sucre,8,August,13.3,0.0,47.9
Q2907,Sucre,9,September,15.9,0.3,52.2
Q2907,Sucre,10,October,16.4,1.6,60.1
Q2907,Sucre,11,November,15.9,3.7,67.6
Q2907,Sucre,12,December,15.2,3.1,73.1
Q1049,Sudan,1,January,21.8,0.0,25.7
Q1049,Sudan,2,February,23.9,0.0,16.9
Q1049,Sudan,3,March,29.5,0.0,11.3
Q1049,Sudan,4,April,31.7,0.0,10.3
Q1049,Sudan,5,May,34.2,0.0,14.3
Q1049,Sudan,6,June,34.5,0.1,28.8
Q1049,Sudan,7,July,31.7,0.6,45.1
Q1049,Sudan,8,August,26.9,3.0,73.1
Q1049,Sudan,9,September,32.0,0.4,41.6
Q1049,Sudan,10,October,32.3,0.0,26.1
Q1049,Sudan,11,November,26.6,0.0,25.7
Q1049,Sudan,12,December,23.9,0.0,28.6
Q40811,Sukhumi,1,January,5.2,8.3,76.8
Q40811,Sukhumi,2,February,7.5,4.8,77.6
Q40811,Sukhumi,3,March,8.4,5.5,78.5
Q40811,Sukhumi,4,April,15.1,0.7,78.4
Q40811,Sukhumi,5,May,15.7,5.9,83.5
Q40811,Sukhumi,6,June,21.9,4.2,82.2
Q40811,Sukhumi,7,July,24.7,2.2,78.0
Q40811,Sukhumi,8,August,24.4,2.6,72.8
Q40811,Sukhumi,9,September,22.0,6.8,74.7
Q40811,Sukhumi,10,October,14.3,6.7,77.9
Q40811,Sukhumi,11,November,9.0,4.8,73.5
Q40811,Sukhumi,12,December,6.1,6.4,72.7
Q3492,Sumatra,1,January,25.7,15.6,90.4
Q3492,Sumatra,2,February,26.1,11.3,89.3
Q3492,Sumatra,3,March,26.8,10.4,87.8
Q3492,Sumatra,4,April,26.9,14.8,91.1
Q3492,Sumatra,5,May,27.1,11.8,90.3
Q3492,Sumatra,6,June,26.4,9.0,89.3
Q3492,Sumatra,7,July,27.2,5.1,81.0
Q3492,Sumatra,8,August,26.4,7.1,86.2
Q3492,Sumatra,9,September,26.8,6.8,84.7
Q3492,Sumatra,10,October,27.2,6.8,82.2
Q3492,Sumatra,11,November,25.9,14.2,91.6
Q3492,Sumatra,12,December,26.4,7.5,87.4
Q11462,Surabaya,1,January,27.2,11.9,83.9
Q11462,Surabaya,2,February,26.9,12.9,87.3
Q11462,Surabaya,3,March,27.3,9.4,84.8
Q11462,Surabaya,4,April,27.8,7.7,84.2
Q11462,Surabaya,5,May,28.9,0.3,72.7
Q11462,Surabaya,6,June,28.4,1.3,72.4
Q11462,Surabaya,7,July,27.8,0.2,67.1
Q11462,Surabaya,8,August,28.1,0.1,64.0
Q11462,Surabaya,9,September,29.2,0.8,64.0
Q11462,Surabaya,10,October,30.0,1.2,63.3
Q11462,Surabaya,11,November,28.2,10.3,79.6
Q11462,Surabaya,12,December,26.9,16.0,86.2
Q730,Suriname,1,January,25.7,5.2,80.4
Q730,Suriname,2,February,26.4,2.0,74.8
Q730,Suriname,3,March,26.9,2.2,76.6
Q730,Suriname,4,April,26.3,8.3,82.7
Q730,Suriname,5,May,25.8,15.6,88.8
Q730,Suriname,6,June,25.8,11.8,86.2
Q730,Suriname,7,July,25.7,7.8,85.5
Q730,Suriname,8,August,26.3,2.5,81.0
Q730,Suriname,9,September,27.6,0.7,71.6
Q730,Suriname,10,October,27.6,0.8,72.2
Q730,Suriname,11,November,27.2,2.2,75.4
Q730,Suriname,12,December,25.0,8.0,87.6
Q38807,Suva,1,January,25.8,13.3,88.8
Q38807,Suva,2,February,26.2,14.4,88.7
Q38807,Suva,3,March,25.6,18.6,91.7
Q38807,Suva,4,April,26.3,3.9,84.8
Q38807,Suva,5,May,24.7,12.8,86.1
Q38807,Suva,6,June,23.7,1.9,80.6
Q38807,Suva,7,July,23.5,1.7,78.6
Q38807,Suva,8,August,22.6,3.2,77.1
Q38807,Suva,9,September,23.0,3.5,79.6
Q38807,Suva,10,October,24.2,6.0,84.3
Q38807,Suva,11,November,24.6,9.4,86.8
Q38807,Suva,12,December,25.6,11.7,86.5
Q34,Sweden,1,January,-7.1,1.4,86.8
Q34,Sweden,2,February,-4.6,1.5,87.4
Q34,Sweden,3,March,-0.8,2.3,85.7
Q34,Sweden,4,April,1.8,2.1,75.2
Q34,Sweden,5,May,13.3,0.9,59.1
Q34,Sweden,6,June,14.4,2.5,67.2
Q34,Sweden,7,July,15.4,6.0,77.5
Q34,Sweden,8,August,15.0,3.0,77.2
Q34,Sweden,9,September,11.3,2.1,82.4
Q34,Sweden,10,October,5.6,1.8,89.6
Q34,Sweden,11,November,-0.8,0.8,86.9
Q34,Sweden,12,December,-3.8,1.6,91.0
Q39,Switzerland,1,January,-3.4,5.2,75.0
Q39,Switzerland,2,February,-0.5,2.7,76.0
Q39,Switzerland,3,March,-0.1,8.3,78.7
Q39,Switzerland,4,April,1.0,8.4,75.6
Q39,Switzerland,5,May,5.6,7.4,80.8
Q39,Switzerland,6,June,10.4,6.2,82.1
Q39,Switzerland,7,July,13.7,6.3,81.9
Q39,Switzerland,8,August,14.4,3.3,80.5
Q39,Switzerland,9,September,6.5,6.7,84.3
